,Index,Highest Charting Position,Number of Times Charted,Week of Highest Charting,Song Name,Streams,Artist,Artist Followers,Song ID,Genre,Release Date,Weeks Charted,Popularity,Danceability,Energy,Loudness,Speechiness,Acousticness,Liveness,Tempo,Duration (ms),Valence,Chord,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,title,artist
1384,1387,84,1,2020-02-21--2020-02-28,Moon,"7,850,129",BTS,37151476,1xfXXujIlLZAx5wpu46Nyk,"['k-pop', 'k-pop boy group']",2020-02-21,2020-02-21--2020-02-28,72,0.703,0.646,-6.658,0.0596,0.0104,0.191,141.87,208590,0.64,F#/Gb,0.703,0.646,6,-6.658,1,0.0596,0.0104,0.0,0.191,0.64,141.87,audio_features,1xfXXujIlLZAx5wpu46Nyk,spotify:track:1xfXXujIlLZAx5wpu46Nyk,https://api.spotify.com/v1/tracks/1xfXXujIlLZAx5wpu46Nyk,https://api.spotify.com/v1/audio-analysis/1xfXXujIlLZAx5wpu46Nyk,208590,4,Moon,BTS
1385,1388,104,1,2020-02-21--2020-02-28,Outro : Ego,"6,857,808",BTS,37151476,3r9FFjLrAIQjoR8pSHVPC9,"['k-pop', 'k-pop boy group']",2020-02-21,2020-02-21--2020-02-28,69,0.808,0.903,-3.106,0.0958,0.0121,0.0993,116.988,196199,0.473,C,0.808,0.903,0,-3.106,1,0.0958,0.0121,0.000233,0.0993,0.473,116.988,audio_features,3r9FFjLrAIQjoR8pSHVPC9,spotify:track:3r9FFjLrAIQjoR8pSHVPC9,https://api.spotify.com/v1/tracks/3r9FFjLrAIQjoR8pSHVPC9,https://api.spotify.com/v1/audio-analysis/3r9FFjLrAIQjoR8pSHVPC9,196199,4,Outro : Ego,BTS
1386,1389,109,1,2020-02-21--2020-02-28,Interlude : Shadow,"6,655,856",BTS,37151476,2Nib4r0saYQf2pUV4RFDhl,"['k-pop', 'k-pop boy group']",2020-02-21,2020-02-21--2020-02-28,68,0.385,0.798,-6.439,0.483,0.115,0.181,149.756,259821,0.141,A,0.385,0.798,9,-6.439,0,0.483,0.115,0.0,0.181,0.141,149.756,audio_features,2Nib4r0saYQf2pUV4RFDhl,spotify:track:2Nib4r0saYQf2pUV4RFDhl,https://api.spotify.com/v1/tracks/2Nib4r0saYQf2pUV4RFDhl,https://api.spotify.com/v1/audio-analysis/2Nib4r0saYQf2pUV4RFDhl,259821,4,Interlude : Shadow,BTS
1387,1390,120,1,2020-02-21--2020-02-28,Respect,"6,373,954",BTS,37151476,37TSJmYKLxXmx8OehFpqMN,"['k-pop', 'k-pop boy group']",2020-02-21,2020-02-21--2020-02-28,67,0.661,0.84,-4.805,0.116,0.00485,0.287,91.457,237540,0.524,C,0.661,0.84,0,-4.805,1,0.116,0.00485,0.0,0.287,0.524,91.457,audio_features,37TSJmYKLxXmx8OehFpqMN,spotify:track:37TSJmYKLxXmx8OehFpqMN,https://api.spotify.com/v1/tracks/37TSJmYKLxXmx8OehFpqMN,https://api.spotify.com/v1/audio-analysis/37TSJmYKLxXmx8OehFpqMN,237540,4,Respect,BTS
1388,1391,154,4,2020-02-21--2020-02-28,Tudo Ok,"5,510,844","Thiaguinho MT, Mila, JS o Mão de Ouro",28017,4HUZBG98TYbxSR9V1V2DWS,"['brega funk', 'funk carioca']",2019-11-15,"2020-02-21--2020-02-28
2020-01-31--2020-02-07
2020-01-24--2020-01-31
2020-01-17--2020-01-24",57,0.814,0.755,-6.164,0.0942,0.239,0.306,79.976,178500,0.963,B,0.814,0.755,11,-6.164,0,0.0942,0.239,0.0,0.306,0.963,79.976,audio_features,4HUZBG98TYbxSR9V1V2DWS,spotify:track:4HUZBG98TYbxSR9V1V2DWS,https://api.spotify.com/v1/tracks/4HUZBG98TYbxSR9V1V2DWS,https://api.spotify.com/v1/audio-analysis/4HUZBG98TYbxSR9V1V2DWS,178500,4,Tudo Ok,"Thiaguinho MT, Mila, JS o Mão de Ouro"
1389,1392,128,9,2020-01-10--2020-01-17,Perreo en La Luna,"5,135,469","Rich Music LTD, Sech, Dalex, Justin Quiles, Lenny Tavárez, Feid",206225,0RDgqtvOHLwcI6yz9bjsZV,"['latin', 'reggaeton', 'trap latino']",2019-10-11,"2020-02-21--2020-02-28
2020-02-14--2020-02-21
2020-02-07--2020-02-14
2020-01-31--2020-02-07
2020-01-24--2020-01-31
2020-01-17--2020-01-24
2020-01-10--2020-01-17
2020-01-03--2020-01-10
2019-12-27--2020-01-03",66,0.711,0.757,-4.188,0.29,0.268,0.367,174.013,218587,0.724,C#/Db,0.711,0.757,1,-4.188,0,0.29,0.268,0.0,0.367,0.724,174.013,audio_features,0RDgqtvOHLwcI6yz9bjsZV,spotify:track:0RDgqtvOHLwcI6yz9bjsZV,https://api.spotify.com/v1/tracks/0RDgqtvOHLwcI6yz9bjsZV,https://api.spotify.com/v1/audio-analysis/0RDgqtvOHLwcI6yz9bjsZV,218587,4,Perreo en La Luna,"Rich Music LTD, Sech, Dalex, Justin Quiles, Lenny Tavárez, Feid"
1390,1393,129,3,2020-02-07--2020-02-14,"Lose Yourself - From ""8 Mile"" Soundtrack","5,118,004",Eminem,46814751,5Z01UMMf7V1o0MzF86s6WJ,"['detroit hip hop', 'hip hop', 'rap']",2005-12-06,"2020-02-21--2020-02-28
2020-02-14--2020-02-21
2020-02-07--2020-02-14",75,0.692,0.744,-4.565,0.257,0.00868,0.359,171.374,326467,0.0612,D,0.692,0.744,2,-4.565,1,0.257,0.00868,0.000423,0.359,0.0612,171.374,audio_features,5Z01UMMf7V1o0MzF86s6WJ,spotify:track:5Z01UMMf7V1o0MzF86s6WJ,https://api.spotify.com/v1/tracks/5Z01UMMf7V1o0MzF86s6WJ,https://api.spotify.com/v1/audio-analysis/5Z01UMMf7V1o0MzF86s6WJ,326467,4,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem
1391,1394,118,8,2020-01-24--2020-01-31,all the good girls go to hell,"5,074,485",Billie Eilish,47061119,6IRdLKIyS4p7XNiP8r6rsx,"['electropop', 'pop']",2019-03-29,"2020-02-21--2020-02-28
2020-02-14--2020-02-21
2020-02-07--2020-02-14
2020-01-31--2020-02-07
2020-01-24--2020-01-31
2020-01-10--2020-01-17
2020-01-03--2020-01-10
2019-12-27--2020-01-03",75,0.726,0.444,-8.922,0.372,0.283,0.177,185.044,168840,0.569,G#/Ab,0.726,0.444,8,-8.922,0,0.372,0.283,0.143,0.177,0.569,185.044,audio_features,6IRdLKIyS4p7XNiP8r6rsx,spotify:track:6IRdLKIyS4p7XNiP8r6rsx,https://api.spotify.com/v1/tracks/6IRdLKIyS4p7XNiP8r6rsx,https://api.spotify.com/v1/audio-analysis/6IRdLKIyS4p7XNiP8r6rsx,168840,4,all the good girls go to hell,Billie Eilish
1392,1395,155,4,2019-12-27--2020-01-03,SENTADÃO,"5,013,019","PEDRO SAMPAIO, Felipe Original, JS o Mão de Ouro",1050520,4lKuzrdZrJuCAedbIslF3A,['funk carioca'],2019-11-22,"2020-02-21--2020-02-28
2020-01-24--2020-01-31
2020-01-10--2020-01-17
2019-12-27--2020-01-03",64,0.68,0.869,-1.94,0.0589,0.178,0.223,173.997,143448,0.924,F#/Gb,0.68,0.869,6,-1.94,1,0.0589,0.178,0.0,0.223,0.924,173.997,audio_features,4lKuzrdZrJuCAedbIslF3A,spotify:track:4lKuzrdZrJuCAedbIslF3A,https://api.spotify.com/v1/tracks/4lKuzrdZrJuCAedbIslF3A,https://api.spotify.com/v1/audio-analysis/4lKuzrdZrJuCAedbIslF3A,143448,4,SENTADÃO,"PEDRO SAMPAIO, Felipe Original, JS o Mão de Ouro"
1393,1396,182,1,2020-02-21--2020-02-28,Lottery (Renegade),"4,994,448",K CAMP,1347589,4dZTZbmJBCCofAExHwefda,"['atl hip hop', 'hip hop', 'melodic rap', 'pop r&b', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap']",2019-06-21,2020-02-21--2020-02-28,61,0.915,0.556,-8.601,0.216,0.0145,0.0733,148.964,170947,0.67,C#/Db,0.915,0.556,1,-8.601,1,0.216,0.0145,0.000179,0.0733,0.67,148.964,audio_features,4dZTZbmJBCCofAExHwefda,spotify:track:4dZTZbmJBCCofAExHwefda,https://api.spotify.com/v1/tracks/4dZTZbmJBCCofAExHwefda,https://api.spotify.com/v1/audio-analysis/4dZTZbmJBCCofAExHwefda,170947,4,Lottery (Renegade),K CAMP
1394,1397,104,9,2020-01-03--2020-01-10,Si Te Vas,"4,954,292","Sech, Ozuna",8766508,6Y4PDQv4XjYjHLeLmvyOt0,"['latin', 'panamanian pop', 'reggaeton', 'trap latino']",2019-09-26,"2020-02-21--2020-02-28
2020-02-14--2020-02-21
2020-02-07--2020-02-14
2020-01-31--2020-02-07
2020-01-24--2020-01-31
2020-01-17--2020-01-24
2020-01-10--2020-01-17
2020-01-03--2020-01-10
2019-12-27--2020-01-03",67,0.73,0.644,-4.124,0.132,0.0933,0.143,174.101,204907,0.554,C,0.73,0.644,0,-4.124,1,0.132,0.0933,4.56e-06,0.143,0.554,174.101,audio_features,6Y4PDQv4XjYjHLeLmvyOt0,spotify:track:6Y4PDQv4XjYjHLeLmvyOt0,https://api.spotify.com/v1/tracks/6Y4PDQv4XjYjHLeLmvyOt0,https://api.spotify.com/v1/audio-analysis/6Y4PDQv4XjYjHLeLmvyOt0,204907,4,Si Te Vas,"Sech, Ozuna"
1395,1398,121,8,2019-12-27--2020-01-03,Que Calor (with J Balvin & El Alfa),"4,950,254","Major Lazer, Diplo",6223652,3iQGDAAKMrlJarnaYNgnSE,"['dance pop', 'edm', 'electro house', 'moombahton', 'pop', 'pop dance', 'pop rap']",2019-12-13,"2020-02-21--2020-02-28
2020-02-14--2020-02-21
2020-02-07--2020-02-14
2020-01-31--2020-02-07
2020-01-24--2020-01-31
2020-01-10--2020-01-17
2020-01-03--2020-01-10
2019-12-27--2020-01-03",29,0.873,0.656,-6.043,0.068,0.00477,0.0726,125.982,206811,0.546,G#/Ab,0.795,0.885,8,-4.129,1,0.0716,0.0372,0.00754,0.285,0.46,126.038,audio_features,1G2CAJeP7rCwOZjlSJ0Zw3,spotify:track:1G2CAJeP7rCwOZjlSJ0Zw3,https://api.spotify.com/v1/tracks/1G2CAJeP7rCwOZjlSJ0Zw3,https://api.spotify.com/v1/audio-analysis/1G2CAJeP7rCwOZjlSJ0Zw3,169998,4,Que Calor (with J Balvin & El Alfa),"Major Lazer, Diplo"
1396,1399,186,1,2020-02-21--2020-02-28,Rich Rich,"4,938,864",Ufo361,1700759,2QfmSvSMwTXcvlIkU0w1Yk,"['german cloud rap', 'german hip hop']",2020-04-24,2020-02-21--2020-02-28,50,0.548,0.648,-4.796,0.292,0.0842,0.123,141.937,204319,0.232,E,0.548,0.648,4,-4.796,0,0.292,0.0842,0.000487,0.123,0.232,141.937,audio_features,2QfmSvSMwTXcvlIkU0w1Yk,spotify:track:2QfmSvSMwTXcvlIkU0w1Yk,https://api.spotify.com/v1/tracks/2QfmSvSMwTXcvlIkU0w1Yk,https://api.spotify.com/v1/audio-analysis/2QfmSvSMwTXcvlIkU0w1Yk,204319,4,Rich Rich,Ufo361
1397,1400,86,9,2019-12-27--2020-01-03,Indeciso,"4,897,374","Reik, J Balvin, Lalo Ebratt",1251372,0FnPT2g07W4aXuHjniC1of,[],2021-08-09,"2020-02-21--2020-02-28
2020-02-14--2020-02-21
2020-02-07--2020-02-14
2020-01-31--2020-02-07
2020-01-24--2020-01-31
2020-01-17--2020-01-24
2020-01-10--2020-01-17
2020-01-03--2020-01-10
2019-12-27--2020-01-03",0,0.738,0.748,-4.902,0.0453,0.182,0.109,94.949,217253,0.896,C,0.738,0.748,0,-4.902,1,0.0453,0.182,0.0,0.11,0.896,94.949,audio_features,59s0s39NFWScuHDbHytI14,spotify:track:59s0s39NFWScuHDbHytI14,https://api.spotify.com/v1/tracks/59s0s39NFWScuHDbHytI14,https://api.spotify.com/v1/audio-analysis/59s0s39NFWScuHDbHytI14,217253,4,Indeciso,"Reik, J Balvin, Lalo Ebratt"
1398,1401,148,6,2020-01-24--2020-01-31,i love you,"4,863,910",Billie Eilish,1251372,0np7TYPZSum9xTxe9QTr21,[],2021-08-13,"2020-02-21--2020-02-28
2020-02-14--2020-02-21
2020-02-07--2020-02-14
2020-01-31--2020-02-07
2020-01-24--2020-01-31
2020-01-03--2020-01-10",2,0.42,0.131,-18.435,0.0382,0.953,0.109,137.421,291796,0.12,C,0.421,0.131,0,-18.435,1,0.0382,0.952,0.00453,0.109,0.12,137.446,audio_features,6CcJMwBtXByIz4zQLzFkKc,spotify:track:6CcJMwBtXByIz4zQLzFkKc,https://api.spotify.com/v1/tracks/6CcJMwBtXByIz4zQLzFkKc,https://api.spotify.com/v1/audio-analysis/6CcJMwBtXByIz4zQLzFkKc,291796,4,i love you,Billie Eilish
1399,1402,196,1,2020-02-21--2020-02-28,Mejor,"4,851,895","Dalex, Sech",3600989,6C1jKbkCUgFws7M0M4oGCB,"['latin', 'r&b en espanol', 'reggaeton', 'trap latino']",2020-03-19,2020-02-21--2020-02-28,63,0.524,0.577,-4.501,0.18,0.185,0.103,175.396,201361,0.19,D,0.524,0.577,2,-4.501,1,0.18,0.185,0.0,0.103,0.19,175.396,audio_features,6C1jKbkCUgFws7M0M4oGCB,spotify:track:6C1jKbkCUgFws7M0M4oGCB,https://api.spotify.com/v1/tracks/6C1jKbkCUgFws7M0M4oGCB,https://api.spotify.com/v1/audio-analysis/6C1jKbkCUgFws7M0M4oGCB,201361,4,Mejor,"Dalex, Sech"
1400,1403,57,1,2020-02-14--2020-02-21,Give No Fxk,"9,652,399","Migos, Travis Scott, Young Thug",11692972,6ZelF5APDN5r6XnFqcnvWR,"['atl hip hop', 'pop rap', 'rap', 'trap']",2020-02-14,2020-02-14--2020-02-21,59,0.904,0.627,-5.608,0.222,0.0303,0.0923,145.976,224243,0.236,C#/Db,0.904,0.627,1,-5.608,1,0.222,0.0303,5.68e-06,0.0923,0.236,145.976,audio_features,6ZelF5APDN5r6XnFqcnvWR,spotify:track:6ZelF5APDN5r6XnFqcnvWR,https://api.spotify.com/v1/tracks/6ZelF5APDN5r6XnFqcnvWR,https://api.spotify.com/v1/audio-analysis/6ZelF5APDN5r6XnFqcnvWR,224243,4,Give No Fxk,"Migos, Travis Scott, Young Thug"
1401,1404,61,1,2020-02-14--2020-02-21,Come Around Me,"9,533,583",Justin Bieber,48544923,2o9LAypwGH4ctV0i9boo6d,"['canadian pop', 'pop', 'post-teen pop']",2020-02-14,2020-02-14--2020-02-21,66,0.648,0.681,-8.389,0.0378,0.263,0.0971,157.941,200773,0.767,D,0.648,0.681,2,-8.389,0,0.0378,0.263,0.00783,0.0971,0.767,157.941,audio_features,2o9LAypwGH4ctV0i9boo6d,spotify:track:2o9LAypwGH4ctV0i9boo6d,https://api.spotify.com/v1/tracks/2o9LAypwGH4ctV0i9boo6d,https://api.spotify.com/v1/audio-analysis/2o9LAypwGH4ctV0i9boo6d,200773,4,Come Around Me,Justin Bieber
1402,1405,64,1,2020-02-14--2020-02-21,Habitual,"9,120,086",Justin Bieber,48544923,40qyPyljksBEqlNw5sW37T,"['canadian pop', 'pop', 'post-teen pop']",2020-02-14,2020-02-14--2020-02-21,62,0.764,0.443,-6.625,0.0439,0.52,0.0749,138.999,168200,0.63,E,0.764,0.443,4,-6.625,1,0.0439,0.52,1.96e-05,0.0749,0.63,138.999,audio_features,40qyPyljksBEqlNw5sW37T,spotify:track:40qyPyljksBEqlNw5sW37T,https://api.spotify.com/v1/tracks/40qyPyljksBEqlNw5sW37T,https://api.spotify.com/v1/audio-analysis/40qyPyljksBEqlNw5sW37T,168200,4,Habitual,Justin Bieber
1403,1406,65,1,2020-02-14--2020-02-21,All Around Me,"9,010,535",Justin Bieber,48544923,5Py8zRKGkZvgHniVVtvNCN,"['canadian pop', 'pop', 'post-teen pop']",2020-02-14,2020-02-14--2020-02-21,63,0.566,0.438,-7.564,0.0367,0.809,0.212,117.127,136907,0.692,C,0.566,0.438,0,-7.564,0,0.0367,0.809,0.0,0.212,0.692,117.127,audio_features,5Py8zRKGkZvgHniVVtvNCN,spotify:track:5Py8zRKGkZvgHniVVtvNCN,https://api.spotify.com/v1/tracks/5Py8zRKGkZvgHniVVtvNCN,https://api.spotify.com/v1/audio-analysis/5Py8zRKGkZvgHniVVtvNCN,136907,4,All Around Me,Justin Bieber
1404,1407,72,1,2020-02-14--2020-02-21,Get Me (feat. Kehlani),"8,362,828",Justin Bieber,48544923,5VwwpU7KsLhgfbMEecedhJ,"['canadian pop', 'pop', 'post-teen pop']",2020-02-14,2020-02-14--2020-02-21,61,0.832,0.508,-6.913,0.149,0.0492,0.107,109.352,185427,0.75,F#/Gb,0.832,0.508,6,-6.913,0,0.149,0.0492,5.39e-05,0.107,0.75,109.352,audio_features,5VwwpU7KsLhgfbMEecedhJ,spotify:track:5VwwpU7KsLhgfbMEecedhJ,https://api.spotify.com/v1/tracks/5VwwpU7KsLhgfbMEecedhJ,https://api.spotify.com/v1/audio-analysis/5VwwpU7KsLhgfbMEecedhJ,185427,5,Get Me (feat. Kehlani),Justin Bieber
1405,1408,79,1,2020-02-14--2020-02-21,Second Emotion (feat. Travis Scott),"8,109,572",Justin Bieber,48544923,1PnAx788sAvcI3ZxTlEyX8,"['canadian pop', 'pop', 'post-teen pop']",2020-02-14,2020-02-14--2020-02-21,61,0.796,0.777,-6.112,0.0567,0.0276,0.095,141.97,202720,0.96,B,0.796,0.777,11,-6.112,0,0.0567,0.0276,2.87e-05,0.095,0.96,141.97,audio_features,1PnAx788sAvcI3ZxTlEyX8,spotify:track:1PnAx788sAvcI3ZxTlEyX8,https://api.spotify.com/v1/tracks/1PnAx788sAvcI3ZxTlEyX8,https://api.spotify.com/v1/audio-analysis/1PnAx788sAvcI3ZxTlEyX8,202720,4,Second Emotion (feat. Travis Scott),Justin Bieber
1406,1409,85,1,2020-02-14--2020-02-21,Running Over (feat. Lil Dicky),"7,493,188",Justin Bieber,48544923,75nKBP8jQu681pTNCtrEnn,"['canadian pop', 'pop', 'post-teen pop']",2020-02-14,2020-02-14--2020-02-21,58,0.774,0.603,-7.319,0.0591,0.438,0.0869,149.982,179627,0.977,B,0.774,0.603,11,-7.319,1,0.0591,0.438,4.37e-05,0.0869,0.977,149.982,audio_features,75nKBP8jQu681pTNCtrEnn,spotify:track:75nKBP8jQu681pTNCtrEnn,https://api.spotify.com/v1/tracks/75nKBP8jQu681pTNCtrEnn,https://api.spotify.com/v1/audio-analysis/75nKBP8jQu681pTNCtrEnn,179627,4,Running Over (feat. Lil Dicky),Justin Bieber
1407,1410,86,1,2020-02-14--2020-02-21,Available,"7,473,249",Justin Bieber,48544923,1b6tPXXCV2fSNtR3SKWUQA,"['canadian pop', 'pop', 'post-teen pop']",2020-02-14,2020-02-14--2020-02-21,58,0.702,0.608,-6.843,0.0359,0.0736,0.129,75.012,195333,0.597,D#/Eb,0.702,0.608,3,-6.843,1,0.0359,0.0736,0.0,0.129,0.597,75.012,audio_features,1b6tPXXCV2fSNtR3SKWUQA,spotify:track:1b6tPXXCV2fSNtR3SKWUQA,https://api.spotify.com/v1/tracks/1b6tPXXCV2fSNtR3SKWUQA,https://api.spotify.com/v1/audio-analysis/1b6tPXXCV2fSNtR3SKWUQA,195333,4,Available,Justin Bieber
1408,1411,96,1,2020-02-14--2020-02-21,Breathe Deeper,"7,142,364",Tame Impala,5064200,3LbZIhU0smEU5SUnxod4j4,"['australian psych', 'neo-psychedelic']",2020-02-14,2020-02-14--2020-02-21,66,0.664,0.848,-4.51,0.0322,0.0245,0.172,104.998,372867,0.502,B,0.664,0.848,11,-4.51,0,0.0322,0.0245,0.000127,0.172,0.502,104.998,audio_features,3LbZIhU0smEU5SUnxod4j4,spotify:track:3LbZIhU0smEU5SUnxod4j4,https://api.spotify.com/v1/tracks/3LbZIhU0smEU5SUnxod4j4,https://api.spotify.com/v1/audio-analysis/3LbZIhU0smEU5SUnxod4j4,372867,4,Breathe Deeper,Tame Impala
1409,1412,103,1,2020-02-14--2020-02-21,Changes,"6,865,229",Justin Bieber,48544923,521Os1SMlxmsoevsqyjNmJ,"['canadian pop', 'pop', 'post-teen pop']",2020-02-14,2020-02-14--2020-02-21,62,0.485,0.412,-7.766,0.042,0.738,0.12,64.062,135493,0.612,A,0.485,0.412,9,-7.766,0,0.042,0.738,0.0,0.12,0.612,64.062,audio_features,521Os1SMlxmsoevsqyjNmJ,spotify:track:521Os1SMlxmsoevsqyjNmJ,https://api.spotify.com/v1/tracks/521Os1SMlxmsoevsqyjNmJ,https://api.spotify.com/v1/audio-analysis/521Os1SMlxmsoevsqyjNmJ,135493,3,Changes,Justin Bieber
1410,1413,116,1,2020-02-14--2020-02-21,Confirmation,"6,520,106",Justin Bieber,48544923,60brXKLTC15vK0av5gIldm,"['canadian pop', 'pop', 'post-teen pop']",2020-02-14,2020-02-14--2020-02-21,58,0.438,0.315,-8.186,0.0375,0.608,0.151,190.064,170587,0.449,G#/Ab,0.438,0.315,8,-8.186,1,0.0375,0.608,0.0,0.151,0.449,190.064,audio_features,60brXKLTC15vK0av5gIldm,spotify:track:60brXKLTC15vK0av5gIldm,https://api.spotify.com/v1/tracks/60brXKLTC15vK0av5gIldm,https://api.spotify.com/v1/audio-analysis/60brXKLTC15vK0av5gIldm,170587,3,Confirmation,Justin Bieber
1411,1414,122,1,2020-02-14--2020-02-21,Mios mit Bars,"6,341,141",Luciano,942380,7Ek9e3eIuktIFjpDRQfmHE,"['german drill', 'german hip hop']",2020-02-13,2020-02-14--2020-02-21,57,0.677,0.633,-7.353,0.0467,0.111,0.217,145.012,232147,0.404,A,0.677,0.633,9,-7.353,0,0.0467,0.111,0.179,0.217,0.404,145.012,audio_features,7Ek9e3eIuktIFjpDRQfmHE,spotify:track:7Ek9e3eIuktIFjpDRQfmHE,https://api.spotify.com/v1/tracks/7Ek9e3eIuktIFjpDRQfmHE,https://api.spotify.com/v1/audio-analysis/7Ek9e3eIuktIFjpDRQfmHE,232147,4,Mios mit Bars,Luciano
1412,1415,135,1,2020-02-14--2020-02-21,E.T.A.,"6,008,945",Justin Bieber,48544923,6PzOPrXx8tJEqace76yrv2,"['canadian pop', 'pop', 'post-teen pop']",2020-02-14,2020-02-14--2020-02-21,58,0.465,0.494,-7.595,0.066,0.49,0.127,127.298,176733,0.457,E,0.465,0.494,4,-7.595,0,0.066,0.49,0.0,0.127,0.457,127.298,audio_features,6PzOPrXx8tJEqace76yrv2,spotify:track:6PzOPrXx8tJEqace76yrv2,https://api.spotify.com/v1/tracks/6PzOPrXx8tJEqace76yrv2,https://api.spotify.com/v1/audio-analysis/6PzOPrXx8tJEqace76yrv2,176733,4,E.T.A.,Justin Bieber
1413,1416,139,1,2020-02-14--2020-02-21,Borderline,"5,921,044",Tame Impala,5064200,5hM5arv9KDbCHS0k9uqwjr,"['australian psych', 'neo-psychedelic']",2020-02-14,2020-02-14--2020-02-21,77,0.621,0.873,-3.067,0.0369,0.0406,0.0824,97.96,237800,0.873,F,0.598,0.71,0,-6.839,0,0.0272,0.0476,1.77e-05,0.1,0.726,97.976,audio_features,3O8X1DE9btbzy4UH9cSX9a,spotify:track:3O8X1DE9btbzy4UH9cSX9a,https://api.spotify.com/v1/tracks/3O8X1DE9btbzy4UH9cSX9a,https://api.spotify.com/v1/audio-analysis/3O8X1DE9btbzy4UH9cSX9a,274294,4,Borderline,Tame Impala
1414,1417,141,1,2020-02-14--2020-02-21,Take It Out On Me,"5,858,768",Justin Bieber,48544923,39nTNk5MfyiiRupTwn1iyC,"['canadian pop', 'pop', 'post-teen pop']",2020-02-14,2020-02-14--2020-02-21,54,0.772,0.616,-4.673,0.102,0.00337,0.104,129.967,178013,0.279,G,0.772,0.616,7,-4.673,1,0.102,0.00337,2.36e-06,0.104,0.279,129.967,audio_features,39nTNk5MfyiiRupTwn1iyC,spotify:track:39nTNk5MfyiiRupTwn1iyC,https://api.spotify.com/v1/tracks/39nTNk5MfyiiRupTwn1iyC,https://api.spotify.com/v1/audio-analysis/39nTNk5MfyiiRupTwn1iyC,178013,4,Take It Out On Me,Justin Bieber
1415,1418,67,2,2020-02-07--2020-02-14,No Shame,"5,835,260",5 Seconds of Summer,7744095,5EbidH3lGB30WuDsoR4km6,"['boy band', 'dance pop', 'electropop', 'pop', 'post-teen pop']",2020-03-27,"2020-02-14--2020-02-21
2020-02-07--2020-02-14",62,0.576,0.807,-3.019,0.0374,0.0185,0.0963,90.932,192737,0.479,G,0.576,0.815,7,-3.125,1,0.0361,0.0186,2.07e-06,0.158,0.445,90.972,audio_features,5JSVa5i6lFPoyOzK4gj0Ox,spotify:track:5JSVa5i6lFPoyOzK4gj0Ox,https://api.spotify.com/v1/tracks/5JSVa5i6lFPoyOzK4gj0Ox,https://api.spotify.com/v1/audio-analysis/5JSVa5i6lFPoyOzK4gj0Ox,190894,4,No Shame,5 Seconds of Summer
1416,1419,160,1,2020-02-14--2020-02-21,Might Not Give Up (feat. Young Thug),"5,503,902",A Boogie Wit da Hoodie,5865895,4l2rsMfr20dj6nf6i6F3Y8,"['melodic rap', 'pop rap', 'rap', 'trap']",2020-02-14,2020-02-14--2020-02-21,57,0.687,0.592,-6.378,0.224,0.203,0.279,178.83,225266,0.246,D,0.687,0.592,2,-6.378,1,0.224,0.203,0.0,0.279,0.246,178.83,audio_features,4l2rsMfr20dj6nf6i6F3Y8,spotify:track:4l2rsMfr20dj6nf6i6F3Y8,https://api.spotify.com/v1/tracks/4l2rsMfr20dj6nf6i6F3Y8,https://api.spotify.com/v1/audio-analysis/4l2rsMfr20dj6nf6i6F3Y8,225266,4,Might Not Give Up (feat. Young Thug),A Boogie Wit da Hoodie
1417,1420,164,1,2020-02-14--2020-02-21,That's What Love Is,"5,440,037",Justin Bieber,48544923,2hLu8L8SNfCN4yKyPdX0h3,"['canadian pop', 'pop', 'post-teen pop']",2020-02-14,2020-02-14--2020-02-21,59,0.639,0.437,-6.959,0.0355,0.692,0.12,147.575,165120,0.751,A,0.639,0.437,9,-6.959,1,0.0355,0.692,0.0,0.12,0.751,147.575,audio_features,2hLu8L8SNfCN4yKyPdX0h3,spotify:track:2hLu8L8SNfCN4yKyPdX0h3,https://api.spotify.com/v1/tracks/2hLu8L8SNfCN4yKyPdX0h3,https://api.spotify.com/v1/audio-analysis/2hLu8L8SNfCN4yKyPdX0h3,165120,4,That's What Love Is,Justin Bieber
1418,1421,80,4,2020-01-24--2020-01-31,Forever Yours - Avicii Tribute,"5,421,905","Kygo, Sandro Cavazza",1251372,418ohXmKnlngIosIn6gG0H,[],2021-08-10,"2020-02-14--2020-02-21
2020-02-07--2020-02-14
2020-01-31--2020-02-07
2020-01-24--2020-01-31",15,0.53,0.612,-8.794,0.0518,0.253,0.246,119.255,193847,0.433,A#/Bb,0.529,0.612,10,-8.794,1,0.052,0.253,0.0,0.246,0.434,119.272,audio_features,3o1CUVeHIid49sabk6A6Nf,spotify:track:3o1CUVeHIid49sabk6A6Nf,https://api.spotify.com/v1/tracks/3o1CUVeHIid49sabk6A6Nf,https://api.spotify.com/v1/audio-analysis/3o1CUVeHIid49sabk6A6Nf,193847,4,Forever Yours - Avicii Tribute,"Kygo, Sandro Cavazza"
